Date,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Revenue,Discount,Profit,Cost
20/3/2022,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,2297,23,1031,1266
20/3/2022,France,Nord,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,1338,200,498,840
20/3/2022,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,3580,1010,1076,2504
20/3/2022,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,3196,204,1284,1912
20/3/2022,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,974,146,261,713
20/3/2022,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,3006,572,835,2171
20/3/2022,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,963,157,250,713
20/3/2022,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,1098,22,385,713
20/3/2022,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,1429,272,346,1083
20/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",3,1555,2443,6376,953,1711,4665
20/3/2022,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,963,157,250,713
20/3/2022,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,1069,11,381,688
20/3/2022,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,3006,572,835,2171
20/3/2022,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,96,4,56,40
20/3/2022,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,42,6,18,24
20/3/2022,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,8,1,4,32,0,24,8
20/3/2022,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Road Tire Tube,7,1,4,24,4,17,7
20/3/2022,United States,California,Accessories,Tires and Tubes,Road Tire Tube,6,1,4,24,0,18,6
20/3/2022,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,5,1,2,3
20/3/2022,Australia,Queensland,Accessories,Tires and Tubes,LL Road Tire,5,8,21,88,17,48,40
20/3/2022,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,20,1,4,69,11,49,20
20/3/2022,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,2050,334,568,1482
20/3/2022,United Kingdom,England,Clothing,Vests,"Classic Vest, S",26,24,64,1597,67,973,624
20/3/2022,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,25,4,10,240,10,140,100
20/3/2022,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,185,49,107,78
20/3/2022,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,206,4,122,84
20/3/2022,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,126,19,68,58
20/3/2022,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,22,3,12,10
20/3/2022,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,57,8,31,26
20/3/2022,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,30,3,8,238,2,148,90
20/3/2022,United States,Washington,Clothing,Gloves,"Half-Finger Gloves, L",26,9,24,487,137,253,234
20/3/2022,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",5,13,35,168,7,103,65
20/3/2022,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,274,41,157,117
20/3/2022,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,274,41,157,117
20/3/2022,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,55,15,29,26
20/3/2022,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,13,21,55,701,14,428,273
20/3/2022,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,3626,964,1122,2504
20/3/2022,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1810,510,544,1266
20/3/2022,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,2297,23,1031,1266
20/3/2022,France,Nord,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,1338,200,498,840
20/3/2022,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,3580,1010,1076,2504
20/3/2022,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,3196,204,1284,1912
20/3/2022,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,974,146,261,713
20/3/2022,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,3006,572,835,2171
20/3/2022,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,963,157,250,713
20/3/2022,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,1098,22,385,713
20/3/2022,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,1429,272,346,1083
20/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",3,1555,2443,6376,953,1711,4665
20/3/2022,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,963,157,250,713
20/3/2022,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,1069,11,381,688
20/3/2022,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,3006,572,835,2171
20/3/2022,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,96,4,56,40
20/3/2022,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,42,6,18,24
20/3/2022,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,8,1,4,32,0,24,8
20/3/2022,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Road Tire Tube,7,1,4,24,4,17,7
20/3/2022,United States,California,Accessories,Tires and Tubes,Road Tire Tube,6,1,4,24,0,18,6
20/3/2022,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,5,1,2,3
20/3/2022,Australia,Queensland,Accessories,Tires and Tubes,LL Road Tire,5,8,21,88,17,48,40
20/3/2022,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,20,1,4,69,11,49,20
20/3/2022,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,2050,334,568,1482
20/3/2022,United Kingdom,England,Clothing,Vests,"Classic Vest, S",26,24,64,1597,67,973,624
19/3/2022,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,98,22,50,48
19/3/2022,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,55,15,27,28
19/3/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,22,8,22,474,10,298,176
19/3/2022,France,Nord,Accessories,Fenders,Fender Set - Mountain,25,8,22,479,71,279,200
19/3/2022,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, L",5,9,24,119,1,74,45
19/3/2022,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, M",3,9,24,71,1,44,27
19/3/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,480,10,298,182
19/3/2022,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",27,13,35,822,123,471,351
19/3/2022,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",14,13,35,382,108,200,182
19/3/2022,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",20,13,35,609,91,349,260
19/3/2022,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,246,69,129,117
19/3/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",6,13,35,206,4,128,78
19/3/2022,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,16,21,55,871,9,535,336
19/3/2022,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,518,22,223,295
19/3/2022,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,1667,34,584,1083
19/3/2022,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,1667,34,584,1083
19/3/2022,Germany,Hessen,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783,728,55,241,487
19/3/2022,Germany,Hessen,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783,728,55,241,487
19/3/2022,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,1906,537,351,1555
19/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,470,70,126,344
19/3/2022,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,842,238,154,688
19/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,2125,318,570,1555
19/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,2125,318,570,1555
19/3/2022,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,64,1,38,26
19/3/2022,Germany,Hamburg,Accessories,Tires and Tubes,Road Tire Tube,5,1,4,19,1,14,5
19/3/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,31,9,11,20
19/3/2022,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,3,1,1,2
19/3/2022,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,5,1,2,3
19/3/2022,France,Nord,Clothing,Vests,"Classic Vest, S",10,24,64,557,83,317,240
19/3/2022,France,Nord,Clothing,Vests,"Classic Vest, S",9,24,64,501,75,285,216
19/3/2022,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,98,22,50,48
19/3/2022,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,55,15,27,28
19/3/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,22,8,22,474,10,298,176
19/3/2022,France,Nord,Accessories,Fenders,Fender Set - Mountain,25,8,22,479,71,279,200
19/3/2022,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, L",5,9,24,119,1,74,45
19/3/2022,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, M",3,9,24,71,1,44,27
19/3/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,480,10,298,182
19/3/2022,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",27,13,35,822,123,471,351
19/3/2022,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",14,13,35,382,108,200,182
19/3/2022,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",20,13,35,609,91,349,260
19/3/2022,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,246,69,129,117
19/3/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",6,13,35,206,4,128,78
19/3/2022,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,16,21,55,871,9,535,336
19/3/2022,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,518,22,223,295
19/3/2022,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,1667,34,584,1083
19/3/2022,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,1667,34,584,1083
19/3/2022,Germany,Hessen,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783,728,55,241,487
19/3/2022,Germany,Hessen,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783,728,55,241,487
19/3/2022,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,1906,537,351,1555
19/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,470,70,126,344
19/3/2022,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,842,238,154,688
19/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,2125,318,570,1555
19/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,2125,318,570,1555
19/3/2022,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,64,1,38,26
19/3/2022,Germany,Hamburg,Accessories,Tires and Tubes,Road Tire Tube,5,1,4,19,1,14,5
19/3/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,31,9,11,20
19/3/2022,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,3,1,1,2
19/3/2022,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,5,1,2,3
19/3/2022,France,Nord,Clothing,Vests,"Classic Vest, S",10,24,64,557,83,317,240
19/3/2022,France,Nord,Clothing,Vests,"Classic Vest, S",9,24,64,501,75,285,216
18/3/2022,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,41,9,21,20
18/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,30,0,18,12
18/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,214,2,142,72
18/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,134,1,89,45
18/3/2022,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,53,7,29,24
18/3/2022,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,114,16,62,52
18/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,20,0,12,8
18/3/2022,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,26,1,17,9
18/3/2022,United Kingdom,England,Clothing,Caps,AWC Logo Cap,16,7,9,138,6,26,112
18/3/2022,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,2,3,8,16,0,10,6
18/3/2022,France,Nord,Accessories,Fenders,Fender Set - Mountain,3,8,22,57,9,33,24
18/3/2022,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,579,86,332,247
18/3/2022,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Black",9,13,35,312,3,195,117
18/3/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,515,10,320,195
18/3/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",12,13,35,412,8,256,156
18/3/2022,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,27,8,14,13
18/3/2022,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",4,38,50,198,2,46,152
18/3/2022,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,2272,23,1020,1252
18/3/2022,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,3993,597,1489,2504
18/3/2022,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,738,31,318,420
18/3/2022,United States,California,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,554,11,246,308
18/3/2022,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,3506,72,1335,2171
18/3/2022,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,3506,72,1335,2171
18/3/2022,France,Essonne,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,2345,98,826,1519
18/3/2022,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,2345,98,790,1555
18/3/2022,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,2345,98,790,1555
18/3/2022,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,1633,68,550,1083
18/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,2125,318,570,1555
18/3/2022,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,529,11,185,344
18/3/2022,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,1588,32,556,1032
18/3/2022,France,Loiret,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,481,59,137,344
18/3/2022,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,12,0,6,6
18/3/2022,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,20,2,5,87,13,47,40
18/3/2022,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,13,3,5,8
18/3/2022,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,25,11,29,595,130,320,275
18/3/2022,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,26,11,29,618,136,332,286
18/3/2022,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,2050,334,568,1482
18/3/2022,France,Nord,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,646,96,185,461
18/3/2022,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,41,9,21,20
18/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,30,0,18,12
18/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,214,2,142,72
18/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,134,1,89,45
18/3/2022,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,53,7,29,24
18/3/2022,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,114,16,62,52
18/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,20,0,12,8
18/3/2022,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,26,1,17,9
18/3/2022,United Kingdom,England,Clothing,Caps,AWC Logo Cap,16,7,9,138,6,26,112
18/3/2022,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,2,3,8,16,0,10,6
18/3/2022,France,Nord,Accessories,Fenders,Fender Set - Mountain,3,8,22,57,9,33,24
18/3/2022,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,579,86,332,247
18/3/2022,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Black",9,13,35,312,3,195,117
18/3/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,515,10,320,195
18/3/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",12,13,35,412,8,256,156
18/3/2022,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,27,8,14,13
18/3/2022,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",4,38,50,198,2,46,152
18/3/2022,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,2272,23,1020,1252
18/3/2022,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,3993,597,1489,2504
18/3/2022,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,738,31,318,420
18/3/2022,United States,California,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,554,11,246,308
18/3/2022,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,3506,72,1335,2171
18/3/2022,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,3506,72,1335,2171
18/3/2022,France,Essonne,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,2345,98,826,1519
18/3/2022,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,2345,98,790,1555
18/3/2022,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,2345,98,790,1555
18/3/2022,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,1633,68,550,1083
18/3/2022,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,2125,318,570,1555
18/3/2022,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,529,11,185,344
18/3/2022,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,1588,32,556,1032
18/3/2022,France,Loiret,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,481,59,137,344
18/3/2022,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,12,0,6,6
18/3/2022,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,20,2,5,87,13,47,40
18/3/2022,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,13,3,5,8
18/3/2022,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,25,11,29,595,130,320,275
18/3/2022,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,26,11,29,618,136,332,286
18/3/2022,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,2050,334,568,1482
18/3/2022,France,Nord,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,646,96,185,461
17/3/2022,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,10,0,6,4
17/3/2022,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,34,1,20,14
17/3/2022,France,Somme,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,74,16,44,30
17/3/2022,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,10,0,6,4
17/3/2022,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,29,6,15,14
17/3/2022,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,84,6,54,30
17/3/2022,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,21,6,12,9
